asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery
B0CN1QSH8Q,"SAMSUNG Galaxy A15 5G A Series Cell Phone, 128GB Unlocked Android Smartphone, AMOLED Display, Expandable Storage, Knox Security, Super Fast Charging, US Version, 2024, Blue Black",$199.99 ,,USD,4.4,1772,https://www.amazon.com/dp/B0CN1QSH8Q,https://m.media-amazon.com/images/I/61s0ZzwzSCL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$199.99 ,FALSE,FALSE,TRUE,FALSE,1K+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0BLZN9NDG,"SAMSUNG,Galaxy A04e (SM-A042M/DS) Dual SIM 32GB,6.5&#x27;&#x27; GSM Unlocked,International Version-Black",$94.95 ,$105.00 ,USD,4.1,165,https://www.amazon.com/dp/B0BLZN9NDG,https://m.media-amazon.com/images/I/71O2YkTlq-L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$94.95 ,FALSE,FALSE,TRUE,FALSE,1K+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B08VLMQ3KS,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Gray - Unlocked (Renewed)",$210.75 ,$417.99 ,USD,3.9,3664,https://www.amazon.com/dp/B08VLMQ3KS,https://m.media-amazon.com/images/I/61jYjeuNUnL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$210.75 ,FALSE,FALSE,FALSE,TRUE,3K+ bought in past month,"FREE delivery Wed, Mar 20 Only 7 left in stock - order soon."
B09T3MQSVP,"Samsung Galaxy A13 5G Cell Phone, AT&amp;T GSM Unlocked Android Smartphone, 64GB, Long Lasting Battery, Expandable Storage, Triple Lens Camera, Infinite Display, Black (Renewed)",$98.20 ,$119.99 ,USD,3.8,939,https://www.amazon.com/dp/B09T3MQSVP,https://m.media-amazon.com/images/I/61xhaqnlKPL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$98.20 ,FALSE,FALSE,FALSE,TRUE,2K+ bought in past month,"FREE delivery Wed, Mar 20"
B09XP9FX25,"Samsung Galaxy A53 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 128GB, 6.5” FHD Super AMOLED Screen, Long Battery Life, US Version, Black (Renewed)",$169.99 ,$382.99 ,USD,3.9,232,https://www.amazon.com/dp/B09XP9FX25,https://m.media-amazon.com/images/I/61uAwNHHgaL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$169.99 ,FALSE,FALSE,TRUE,TRUE,500+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B07ZPKBL9V,"Apple iPhone 11, 64GB, (PRODUCT)RED - Fully Unlocked (Renewed)",$225.77 ,$246.11 ,USD,4.3,47973,https://www.amazon.com/dp/B07ZPKBL9V,https://m.media-amazon.com/images/I/510Fpe16MoL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$225.77 ,FALSE,FALSE,FALSE,TRUE,1K+ bought in past month,FREE delivery Mar 20 - 22
B08Y7ZQQ81,"Samsung Galaxy S20 FE 5G (128GB, 6GB) 6.5&quot; AMOLED, Snapdragon 865, IP68 Water Resistant, 5G Volte Fully Unlocked (T-Mobile, Verizon, Sprint, AT&amp;T) G781U (Cloud Navy)(Renewed)",$175.66 ,$285.99 ,USD,4,1250,https://www.amazon.com/dp/B08Y7ZQQ81,https://m.media-amazon.com/images/I/61WeLSi+UiL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$175.66 ,FALSE,FALSE,FALSE,TRUE,1K+ bought in past month,"FREE delivery Fri, Mar 22 Or fastest delivery Tue, Mar 19 Only 1 left in stock - order soon."
B0BXV2XKVF,SAMSUNG Galaxy A14 4G LTE (128GB + 4GB) Unlocked Worldwide (Only T-Mobile/Mint/Metro USA Market) 6.6&quot; 50MP Triple Camera + (15W Wall Charger) (Silver (SM-A145M/DS)),$165.00 ,,USD,4.3,395,https://www.amazon.com/dp/B0BXV2XKVF,https://m.media-amazon.com/images/I/717yeZFskGL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$165.00 ,FALSE,FALSE,TRUE,FALSE,1K+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B096T6Y623,"SAMSUNG Galaxy S21 Ultra G998U 5G | Fully Unlocked Android Smartphone | US Version | Pro-Grade Camera, 8K Video, 108MP High Resolution | 128GB - Phantom Black (Renewed)",$342.58 ,,USD,4,1508,https://www.amazon.com/dp/B096T6Y623,https://m.media-amazon.com/images/I/61dlAm9BpqL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$342.58 ,FALSE,FALSE,FALSE,TRUE,1K+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 20 left in stock - order soon."
B08HQZC2XK,Samsung Electronics Galaxy Note 20 5G Unlocked Android Cell Phone | US Version | 128GB of Storage | Mobile Gaming Smartphone | Long-Lasting Battery | Mystic Gray (Renewed),$244.00 ,$259.00 ,USD,4.1,1798,https://www.amazon.com/dp/B08HQZC2XK,https://m.media-amazon.com/images/I/61FHIXy334L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$244.00 ,FALSE,FALSE,FALSE,TRUE,500+ bought in past month,"FREE delivery Wed, Mar 20 Only 6 left in stock - order soon."
B08PNZGSSJ,"Apple iPhone 12 Mini, 64GB, White - Unlocked (Renewed)",$237.96 ,$311.76 ,USD,4.1,10107,https://www.amazon.com/dp/B08PNZGSSJ,https://m.media-amazon.com/images/I/41WsaMyJAqL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$237.96 ,FALSE,FALSE,FALSE,TRUE,500+ bought in past month,"FREE delivery Wed, Mar 20 Only 2 left in stock - order soon."
B0CTBCDCDH,"Samsung Galaxy A05s (SM-A057M/DS), 128GB 4GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Violet)",$142.45 ,,USD,4.7,5,https://www.amazon.com/dp/B0CTBCDCDH,https://m.media-amazon.com/images/I/21f9A+OzosL._AC_SX365_SY526_FMwebp_QL65_.jpg,,$142.45 ,FALSE,FALSE,TRUE,FALSE,100+ bought in past month,"FREE delivery Thu, Mar 21 Or fastest delivery Wed, Mar 20 Only 3 left in stock - order soon."
B08XX66S6Z,"SAMSUNG Galaxy A12 Cell Phone, Factory Unlocked Android Smartphone, 32GB, Multi Camera System, Expandable Storage, Long Battery Life, 6.5” Infinity-V HD+ Display Screen, US Version, 32GB, Black",$141.00 ,,USD,4.3,1095,https://www.amazon.com/dp/B08XX66S6Z,https://m.media-amazon.com/images/I/91cMHXMo3OL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$141.00 ,FALSE,FALSE,TRUE,FALSE,500+ bought in past month,"FREE delivery Thu, Mar 21 Or fastest delivery Mon, Mar 18 Only 1 left in stock - order soon."
B0CMDL3H3P,"SAMSUNG Galaxy S24 Ultra Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Zoom Camera, Long Battery Life, S Pen, US Version, 2024, Titanium Gray","$1,300.00 ",,USD,4.1,433,https://www.amazon.com/dp/B0CMDL3H3P,https://m.media-amazon.com/images/I/71-EnPs+uQL._AC_SX444_SY639_FMwebp_QL65_.jpg,,"$1,300.00 ",FALSE,FALSE,TRUE,FALSE,400+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B084KS5WYC,Samsung Galaxy A10e 32GB A102U GSM Unlocked Phone - Black (Renewed),$79.27 ,$84.00 ,USD,3.9,3194,https://www.amazon.com/dp/B084KS5WYC,https://m.media-amazon.com/images/I/71Eh6YWqqyL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$79.27 ,FALSE,FALSE,FALSE,TRUE,500+ bought in past month,"FREE delivery Wed, Mar 20 Only 18 left in stock - order soon."
B09KF3SL7V,Samsung Galaxy A12 32GB Black for T-Mobile &amp; Sprint- (Renewed),$98.99 ,,USD,4.3,98,https://www.amazon.com/dp/B09KF3SL7V,https://m.media-amazon.com/images/I/812aalWcysL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$98.99 ,FALSE,FALSE,TRUE,TRUE,100+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 3 left in stock - order soon."
B0CSB1GX4H,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Yellow)",$169.00 ,,USD,4.4,12,https://www.amazon.com/dp/B0CSB1GX4H,https://m.media-amazon.com/images/I/51rK-Be8dxL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$169.00 ,FALSE,FALSE,TRUE,FALSE,100+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B088NQXD8T,"Apple iPhone SE 2nd Generation, US Version, 64GB, Black - Unlocked (Renewed)",$133.00 ,$156.86 ,USD,4.3,16487,https://www.amazon.com/dp/B088NQXD8T,https://m.media-amazon.com/images/I/61JNofhHZZL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$133.00 ,FALSE,FALSE,FALSE,TRUE,2K+ bought in past month,"FREE delivery Wed, Mar 20 Only 1 left in stock - order soon."
B08PNCYYVZ,"Apple iPhone 12, 128GB, Black - Fully Unlocked (Renewed)",$310.00 ,$333.00 ,USD,4.1,17960,https://www.amazon.com/dp/B08PNCYYVZ,https://m.media-amazon.com/images/I/41bIlvE1rdL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$310.00 ,TRUE,FALSE,FALSE,FALSE,1K+ bought in past month,"FREE delivery Wed, Mar 20 Only 2 left in stock - order soon."
B09Z8P34NM,"SAMSUNG Galaxy A13 LTE, Factory Unlocked Smartphone, Android Cell Phone, Water Resistant, 50MP Camera, US Version, 32GB, Black (Renewed)",$102.45 ,$113.27 ,USD,4.1,318,https://www.amazon.com/dp/B09Z8P34NM,https://m.media-amazon.com/images/I/61IX+1qw35L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$102.45 ,FALSE,FALSE,TRUE,TRUE,1K+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Mon, Mar 18"
B0CD9645MM,"SAMSUNG Galaxy S23 FE Cell Phone, 128GB, Unlocked Android Smartphone, Long Battery Life, Premium Processor, Tough Gorilla Glass Display, Hi-Res 50MP Camera, US Version, 2023, Graphite",$549.99 ,$599.99 ,USD,4.4,580,https://www.amazon.com/dp/B0CD9645MM,https://m.media-amazon.com/images/I/71iQPXoiWYL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$549.99 ,FALSE,FALSE,TRUE,FALSE,400+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0C34FH85G,SAMSUNG Galaxy A14 5G + 4G LTE (128GB + 4GB) Unlocked Worldwide (Only T-Mobile/Mint/Tello USA Market) 1 Year Warranty Latin America 6.6&quot; 50MP Triple Camera + (15W Wall Charger) (Green),$169.69 ,,USD,4.1,316,https://www.amazon.com/dp/B0C34FH85G,https://m.media-amazon.com/images/I/61hrvDfFNtL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$169.69 ,FALSE,FALSE,TRUE,FALSE,200+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0BGQK54Z9,"iPhone 13, 128GB, Blue - Unlocked (Renewed Premium)",$465.00 ,$513.52 ,USD,4.4,797,https://www.amazon.com/dp/B0BGQK54Z9,https://m.media-amazon.com/images/I/71xb2xkN5qL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$465.00 ,FALSE,FALSE,TRUE,TRUE,400+ bought in past month,"FREE delivery Mon, Mar 18 Only 1 left in stock - order soon."
B0BNLYHT8B,"SAMSUNG Galaxy A04 (SM-A045F/DS) Dual SIM 64GB/ 4GB, 6.5&quot; GSM Unlocked, International Version (32GB SD Card Bundle) - Black",$119.50 ,,USD,4.3,93,https://www.amazon.com/dp/B0BNLYHT8B,https://m.media-amazon.com/images/I/71O2YkTlq-L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$119.50 ,FALSE,FALSE,TRUE,FALSE,200+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B09Q98BRRN,"SAMSUNG Galaxy A03 Core (SM-A032/DS) Dual SIM 32GB/ 2GB RAM, GSM Unlocked International Version - No Warranty - Black",$99.00 ,,USD,3.8,2038,https://www.amazon.com/dp/B09Q98BRRN,https://m.media-amazon.com/images/I/61EYfTYzWML._AC_SX444_SY639_FMwebp_QL65_.jpg,,$99.00 ,FALSE,FALSE,TRUE,FALSE,300+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0BLP2PY6N,"Samsung Galaxy S23 Unlocked Android Smartphone, 128GB, 50MP Camera, Night Mode, 8K Video, Long Battery Life, Fastest Mobile Processor, Adaptive Display, US Version, Phantom Black",$599.99 ,$699.99 ,USD,4.5,296,https://www.amazon.com/dp/B0BLP2PY6N,https://m.media-amazon.com/images/I/71ZXHg7Oh6L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$599.99 ,FALSE,FALSE,FALSE,TRUE,500+ bought in past month,FREE delivery
B09G525DHF,"SAMSUNG Galaxy Z Fold 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Tablet 2-in-1 Foldable Dual Screen Under Display Camera 256GB Storage, Phantom Green (Renewed)",$602.00 ,"$1,099.97 ",USD,3.8,175,https://www.amazon.com/dp/B09G525DHF,https://m.media-amazon.com/images/I/51bTJtcE46L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$602.00 ,FALSE,FALSE,FALSE,TRUE,50+ bought in past month,"FREE delivery Fri, Mar 22 Or fastest delivery Tue, Mar 19 Only 1 left in stock - order soon."
B08FRQMW31,Samsung Galaxy S20+ 5G 128GB Fully Unlocked Smartphone (Renewed),$229.00 ,$399.99 ,USD,4.2,4866,https://www.amazon.com/dp/B08FRQMW31,https://m.media-amazon.com/images/I/61BgDOd6ViL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$229.00 ,FALSE,FALSE,FALSE,TRUE,400+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 1 left in stock - order soon."
B0B5F514PZ,"Samsung Galaxy A03 Core (SM-A032/DS) Dual SIM 32GB/ 2GB RAM, GSM Unlocked International Version - No Warranty - Black (Renewed)",$48.99 ,$99.00 ,USD,3.6,68,https://www.amazon.com/dp/B0B5F514PZ,https://m.media-amazon.com/images/I/61EYfTYzWML._AC_SX444_SY639_FMwebp_QL65_.jpg,,$48.99 ,FALSE,FALSE,FALSE,TRUE,200+ bought in past month,FREE delivery
B09V87YTC9,"SAMSUNG Galaxy A13 LTE Cell Phone, Factory Unlocked Android Smartphone, 32GB, Multi Lens Camera, Infinity-V HD+ Display Screen, Long Battery Life, Expandable Storage, US Version, Black",$113.27 ,$124.72 ,USD,4.2,339,https://www.amazon.com/dp/B09V87YTC9,https://m.media-amazon.com/images/I/61JfY-8odVL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$113.27 ,FALSE,FALSE,TRUE,TRUE,400+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0BSLBMCB2,"Samsung Galaxy S23 Ultra 5G SM-S918B/DS 256GB 12GB RAM, 200 MP Camera, Factory Unlocked, International Model (Phantom Black)",$915.00 ,$958.99 ,USD,4.1,114,https://www.amazon.com/dp/B0BSLBMCB2,https://m.media-amazon.com/images/I/71q+njLKksL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$915.00 ,FALSE,FALSE,FALSE,FALSE,100+ bought in past month,"FREE delivery Wed, Mar 20 Only 4 left in stock - order soon."
B09GBLFSB2,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Phantom Black (Renewed)",$249.00 ,$749.29 ,USD,3.9,1287,https://www.amazon.com/dp/B09GBLFSB2,https://m.media-amazon.com/images/I/61E+6my831L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$249.00 ,FALSE,FALSE,FALSE,TRUE,400+ bought in past month,"FREE delivery Mar 20 - 21 Or fastest delivery Tue, Mar 19 Only 13 left in stock - order soon."
B09SHJGLNN,Samsung S21 FE 5G 128GB Unlocked Android Smartphone Gray (Renewed),$209.99 ,$224.99 ,USD,4.1,754,https://www.amazon.com/dp/B09SHJGLNN,https://m.media-amazon.com/images/I/61CJQoz1-sL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$209.99 ,FALSE,FALSE,FALSE,TRUE,1K+ bought in past month,FREE delivery Mar 19 - 20 Only 9 left in stock - order soon.
B09813F5LX,"Samsung Galaxy A02s Smartphone, 32GB Storage, Factory Unlocked - Black (Renewed)",$77.94 ,,USD,3.7,135,https://www.amazon.com/dp/B09813F5LX,https://m.media-amazon.com/images/I/61upc4T9AHS._AC_SX444_SY639_FMwebp_QL65_.jpg,,$77.94 ,FALSE,FALSE,TRUE,TRUE,500+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 5 left in stock - order soon."
B09LNT1F3H,"Apple iPhone 13, 128GB, Red - Unlocked (Renewed)",$388.90 ,$420.00 ,USD,4.2,6466,https://www.amazon.com/dp/B09LNT1F3H,https://m.media-amazon.com/images/I/71EvexPYtWL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$388.90 ,FALSE,FALSE,FALSE,TRUE,500+ bought in past month,"FREE delivery Fri, Mar 22 Or fastest delivery Tue, Mar 19 Only 8 left in stock - order soon."
B0BXVKVR98,SAMSUNG Galaxy A14 4G LTE (128GB + 4GB) Unlocked Worldwide (Only T-Mobile/Mint/Metro USA Market) 6.6&quot; 50MP Triple Camera + (15W Wall Charger) (Black (SM-A145M/DS)),$134.47 ,$154.50 ,USD,4.3,821,https://www.amazon.com/dp/B0BXVKVR98,https://m.media-amazon.com/images/I/71OK4AU02jL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$134.47 ,FALSE,FALSE,FALSE,FALSE,500+ bought in past month,"FREE delivery Mar 25 - 26 Or fastest delivery Tue, Mar 19"
B0BN9426PP,"Apple iPhone 14 Plus, 128GB, Midnight - Unlocked (Renewed)",$560.00 ,$588.90 ,USD,4.3,1087,https://www.amazon.com/dp/B0BN9426PP,https://m.media-amazon.com/images/I/61B0+qQriPL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$560.00 ,FALSE,FALSE,FALSE,TRUE,300+ bought in past month,"FREE delivery Mar 20 - 21 Or fastest delivery Wed, Mar 20"
B0BD56RJYW,"Xiaomi Redmi A1 Unlocked 4G Volte Cellphone,2GB RAM + 32GB ROM,6.52&quot; Display, 8MP Camera,5000mAh Battery with 10W Fast Charging Smartphone (Green)",$87.00 ,,USD,4.5,1408,https://www.amazon.com/dp/B0BD56RJYW,https://m.media-amazon.com/images/I/61rWiye6dgL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$87.00 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 9 left in stock - order soon."
B0CLPMKYL6,Xiaomi Redmi A2 4G 64GB + 2GB Global ROM Version (Tmobile Tello Global) Factory Unlocked 6.52&quot; 8MP Dual Camera + Free Car Charger Dual USB (Black Global ROM),$78.70 ,,USD,4.8,8,https://www.amazon.com/dp/B0CLPMKYL6,https://m.media-amazon.com/images/I/41I5gXXCmOL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$78.70 ,FALSE,FALSE,TRUE,FALSE,200+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B09JF9WMR9,"Apple iPhone 12 Pro Max, 128GB, Pacific Blue - Unlocked (Renewed Premium)",$536.15 ,,USD,4.2,7791,https://www.amazon.com/dp/B09JF9WMR9,https://m.media-amazon.com/images/I/71FuI8YvCNL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$536.15 ,FALSE,FALSE,TRUE,TRUE,50+ bought in past month,"FREE delivery Mon, Mar 18 Only 5 left in stock - order soon."
B096YHW79M,"SAMSUNG Galaxy S21+ Plus G996U 5G | Fully Unlocked Android Cell Phone | US Version 5G Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 256GB - Phantom Black (Renewed)",$349.00 ,,USD,4.2,159,https://www.amazon.com/dp/B096YHW79M,https://m.media-amazon.com/images/I/61-QMCHyUES._AC_SX444_SY639_FMwebp_QL65_.jpg,,$349.00 ,FALSE,FALSE,FALSE,TRUE,,FREE delivery Mar 19 - 20 Only 2 left in stock - order soon.
B0991J62ZY,"Samsung Galaxy A12 (32GB, 3GB) 6.5&quot; HD+, Quad Camera, 5000mAh Battery, Global 4G Volte (AT&amp;T Unlocked for T-Mobile, Verizon, Metro) A125U (Black) (Renewed)",$93.00 ,$159.99 ,USD,3.8,1431,https://www.amazon.com/dp/B0991J62ZY,https://m.media-amazon.com/images/I/81t8kQP6OQL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$93.00 ,FALSE,FALSE,TRUE,TRUE,1K+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19"
B0BYLJ3HH7,"Apple iPhone 14, 256GB, Blue - Unlocked (Renewed Premium)",$611.02 ,$759.14 ,USD,4.2,358,https://www.amazon.com/dp/B0BYLJ3HH7,https://m.media-amazon.com/images/I/61bK6PMOC3L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$611.02 ,FALSE,FALSE,TRUE,TRUE,50+ bought in past month,"FREE delivery Mon, Mar 18 Only 1 left in stock - order soon."
B0BTZ825B3,"Samsung Galaxy A14 (SM-A145P/DS) Dual SIM,64GB + 4GB, Factory Unlocked GSM, International Version (Fast Car Charger Bundle) - No Warranty - (Black)",$145.00 ,,USD,3.9,273,https://www.amazon.com/dp/B0BTZ825B3,https://m.media-amazon.com/images/I/81L701E6piL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$145.00 ,FALSE,FALSE,TRUE,FALSE,300+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 5 left in stock - order soon."
B09C6LMM28,SAMSUNG A52 5G A526U 128GB Fully Unlocked Android Smartphone,$157.00 ,$224.99 ,USD,3.9,449,https://www.amazon.com/dp/B09C6LMM28,https://m.media-amazon.com/images/I/61Vz+CqGE6L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$157.00 ,FALSE,FALSE,FALSE,TRUE,200+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0C37XVSSX,SAMSUNG Galaxy A14 5G T-Mobile - Black (Renewed),$95.00 ,$104.00 ,USD,3,28,https://www.amazon.com/dp/B0C37XVSSX,https://m.media-amazon.com/images/I/81Fmzj9pfUL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$95.00 ,FALSE,FALSE,FALSE,TRUE,50+ bought in past month,FREE delivery Mar 20 - 22 Only 2 left in stock - order soon.
B07Z3XZDT5,"Samsung Galaxy Note 10, 256GB, Aura Black - Fully Unlocked (Renewed)",$233.49 ,$249.00 ,USD,4.2,7038,https://www.amazon.com/dp/B07Z3XZDT5,https://m.media-amazon.com/images/I/61jLpFaAiqL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$233.49 ,FALSE,FALSE,FALSE,TRUE,200+ bought in past month,"FREE delivery Wed, Mar 20 Only 10 left in stock - order soon."
B0BKV1K932,SAMSUNG Galaxy Z Flip 4 Factory Unlocked SM-F721U1 256GB Blue (Renewed),$324.00 ,,USD,4,359,https://www.amazon.com/dp/B0BKV1K932,https://m.media-amazon.com/images/I/61Z6heqYrML._AC_SX444_SY639_FMwebp_QL65_.jpg,,$324.00 ,FALSE,FALSE,FALSE,TRUE,200+ bought in past month,"FREE delivery Mar 20 - 22 Or fastest delivery Mon, Mar 18 Only 1 left in stock - order soon."
B0933PC4MD,"SAMSUNG Electronics Galaxy Note 20 5G N981U Android Cell Phone, US Version, 128GB of Storage, Mobile Gaming Smartphone, Long-Lasting Battery, T-Mobile Locked - (Renewed)",$249.00 ,,USD,4.4,130,https://www.amazon.com/dp/B0933PC4MD,https://m.media-amazon.com/images/I/61FHIXy334L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$249.00 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Wed, Mar 20"
B0C63N5M5H,"SAMSUNG Galaxy Z Flip 5 Cell Phone, Unlocked Android Smartphone, 512GB, Compact, Foldable Design, One-Hand Control, Best Selfies, 12MP Camera, Large Cover Screen, US Version, 2023, Lavender","$1,119.99 ",,USD,4.4,485,https://www.amazon.com/dp/B0C63N5M5H,https://m.media-amazon.com/images/I/61IqkfGCw5L._AC_SX444_SY639_FMwebp_QL65_.jpg,,"$1,119.99 ",FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19"
B08WHKF6RJ,"Samsung Galaxy S21+ 5G, US Version, 128GB, Phantom Black - Unlocked (Renewed)",$264.00 ,,USD,4.1,1246,https://www.amazon.com/dp/B08WHKF6RJ,https://m.media-amazon.com/images/I/61-QMCHyUES._AC_SX444_SY639_FMwebp_QL65_.jpg,,$264.00 ,FALSE,FALSE,FALSE,TRUE,500+ bought in past month,"FREE delivery Wed, Mar 20 Only 2 left in stock - order soon."
B09R6FJWWS,"SAMSUNG Galaxy A53 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 128GB, 6.5” FHD Super AMOLED Screen, Long Battery Life, US Version, Black",$382.99 ,$449.99 ,USD,4.3,4369,https://www.amazon.com/dp/B09R6FJWWS,https://m.media-amazon.com/images/I/71HN4P-pd5L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$382.99 ,FALSE,FALSE,TRUE,TRUE,200+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0CRVWPWKP,"Samsung Galaxy A25 5G (SM-A256E/DS), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) - (Blue)",$237.00 ,$250.18 ,USD,3.5,3,https://www.amazon.com/dp/B0CRVWPWKP,https://m.media-amazon.com/images/I/51rKSoJ1-VL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$237.00 ,FALSE,FALSE,TRUE,FALSE,50+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Mon, Mar 18 Only 12 left in stock - order soon."
B0CTJ35LKP,Xiaomi Redmi Note 13 PRO 5G + 4G LTE (512GB + 12GB) 6.67&quot; 200MP Triple (Tmobile Mint Tello &amp; Global) Global Bands Unlocked + (Fast Car Dual Charger Bundle) (Midnight Black Global ROM),$379.99 ,,USD,4.6,3,https://www.amazon.com/dp/B0CTJ35LKP,https://m.media-amazon.com/images/I/51pMbWpJFsL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$379.99 ,FALSE,FALSE,FALSE,FALSE,,"FREE delivery Mar 20 - 22 Or fastest delivery Tue, Mar 19 Only 2 left in stock - order soon."
B083JN4KJX,Samsung Galaxy A10E SM-A102U 32GB T-Mobile Android Smartphone (Renewed),$81.94 ,,USD,4,175,https://www.amazon.com/dp/B083JN4KJX,https://m.media-amazon.com/images/I/71ZZtb5maFL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$81.94 ,FALSE,FALSE,FALSE,TRUE,100+ bought in past month,"FREE delivery Wed, Mar 20"
